Date,^GSPC,^DJI,^IXIC,^FTSE,^GDAXI,^FCHI,^N100,EURUSD=X,^HSI,^DXS,GD=F,EURRUB=X,GC=F,SI=F,PL=F,PA=F,HG=F,ALI=F
2021-06-13,4219.592504882812,34568.453515625,13847.255078125,7084.905053710938,15608.01494140625,6528.684033203125,1265.0619995117188,1.218730342388153,28969.38515625,8995.44345703125,531.7949951171875,88.80734100341797,1892.7899963378907,27.949300003051757,1168.440008544922,2817.8149658203124,4.560924983024597,2475.875
2021-06-27,4237.401025390625,34016.772265625,14187.49892578125,7114.760009765625,15618.2599609375,6616.306982421875,1280.5010131835938,1.1985499858856201,28696.20703125,8895.30498046875,527.2859985351563,86.9008399963379,1801.2300170898438,26.54050006866455,1094.7699951171876,2633.2000244140627,4.2974999904632565,2457.075
2021-07-11,4329.21689453125,34573.1064453125,14593.638427734375,7101.6,15600.4337890625,6526.885009765625,1267.7309936523438,1.1866192936897277,28264.46025390625,8792.641455078125,532.4875061035157,87.03860931396484,1786.4350036621095,26.157050228118898,1081.2050048828125,2776.2399658203126,4.285600042343139,2538.9375
2021-07-25,4353.483984375,34765.0,14595.3611328125,7008.110009765625,15549.48994140625,6478.725,1261.3869995117188,1.1811612844467163,27628.6490234375,8663.52109375,527.511996459961,87.67908020019532,1811.1000122070313,25.665399932861327,1095.660009765625,2712.17001953125,4.310099935531616,2509.725
2021-08-08,4411.739990234375,35017.375,14766.8580078125,7070.35,15621.5390625,6671.044970703125,1290.3109985351562,1.1842753171920777,26027.02421875,8717.628125,532.0849975585937,86.8060806274414,1804.52998046875,25.223299980163574,1038.3900085449218,2646.47998046875,4.445050048828125,2591.475
2021-08-22,4441.58701171875,35281.029296875,14728.4869140625,7157.65,15864.466015625,6793.06103515625,1312.3070068359375,1.1735371828079224,26041.9009765625,8608.15087890625,516.2720001220703,86.41044006347656,1764.15,23.414400100708008,999.0200012207031,2524.7000244140627,4.255649995803833,2591.85
2021-09-05,4508.926025390625,35366.240625,15160.88291015625,7136.35498046875,15843.31494140625,6695.1080078125,1309.4889892578126,1.1784956455230713,25679.427734375,8611.52294921875,525.2250061035156,86.7978889465332,1808.2499755859376,23.9649995803833,1002.7300109863281,2423.619970703125,4.291650009155274,2686.525
2021-09-19,4481.290966796875,34845.0501953125,15192.439453125,7059.56005859375,15680.07802734375,6659.325048828125,1310.1590087890625,1.1826596856117249,25669.7962890625,8447.063037109376,533.8194885253906,86.17866973876953,1788.0099975585938,23.728299808502197,959.640005493164,2127.1799926757812,4.315150046348572,2875.1
2021-10-03,4383.17998046875,34344.191015625,14750.14609375,7041.139990234375,15376.78896484375,6574.18896484375,1291.2890014648438,1.168932807445526,24364.43955078125,8432.71298828125,548.0900024414062,85.18547897338867,1753.15,22.371199989318846,965.2599975585938,1916.2899780273438,4.2037999629974365,2936.95
2021-10-17,4378.609912109375,34569.530078125,14566.93095703125,7111.82001953125,15230.6830078125,6583.6,1288.5580200195313,1.1578181266784668,24755.878125,8631.84208984375,580.0430114746093,83.44217910766602,1767.0999877929687,22.808099937438964,1004.9599975585937,2019.9099975585937,4.372900009155273,3042.85
